STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période de temps,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unité de mesure,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie,BASE_PER,Période de base,METHODOLOGY,Méthode,DECIMALS,Decimals,PRICE_BASE,Ajustement,ADJUSTMENT,Base de prix
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2013-Q4,,0.816618818576799,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2013-Q3,,1.01274763712033,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2013-Q2,,1.07750936854374,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2013-Q1,,1.39703272808397,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2012-Q4,,1.46302311513736,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2012-Q3,,1.52192683681135,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2012-Q2,,1.51617578938057,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2012-Q1,,1.59117865574011,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2011-Q4,,1.57661016164425,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2011-Q3,,1.34976312371248,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2011-Q2,,1.48469613628269,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2011-Q1,,1.17520715790201,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2010-Q4,,1.06442950312919,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2010-Q3,,1.00476532107339,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2010-Q2,,0.865265689688314,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2010-Q1,,0.920819013953064,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2024-Q4,,2.89825629794821,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2008-Q2,,1.74664333472818,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2008-Q1,,1.92741460582398,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2007-Q4,,1.89926127164765,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2007-Q3,,1.9155871184749,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),PCOREH_YTYPCT,Inflation sous-jacente harmonisée,Q,Trimestrielle,2007-Q2,,1.91566069856431,,,,GR,Taux de croissance,0,Units,,,2021,,,,2,Two,,,,
