STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,FREQ,Fréquence d'observation,TIME_PERIOD,Période de temps,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unité de mesure,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie,BASE_PER,Période de base,METHODOLOGY,Méthode,DECIMALS,Decimals,PRICE_BASE,Ajustement,ADJUSTMENT,Base de prix
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2011-Q1,,4.21066830482424,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2011-Q2,,4.36027504250627,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2011-Q3,,4.0802333080441,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2011-Q4,,4.25364622526122,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2012-Q1,,4.07146669787344,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2012-Q2,,3.88674967906424,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2012-Q3,,3.58741186575206,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2012-Q4,,3.09158243161483,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2013-Q1,,2.89428212386763,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2013-Q2,,2.67261796308846,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2013-Q3,,3.00411439411228,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2013-Q4,,2.84527861874229,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2014-Q1,,2.55980669606808,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2014-Q2,,2.13958219483783,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2014-Q3,,1.71470058868132,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2014-Q4,,1.4016817031779,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2015-Q1,,0.925105305251439,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2015-Q2,,1.18107018636603,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2015-Q3,,1.33320290577753,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2015-Q4,,1.11749987179642,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2016-Q1,,0.953699186197194,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2016-Q2,,0.795080242916674,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2016-Q3,,0.522044920961328,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2016-Q4,,0.849953921349842,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2017-Q1,,1.12728363245051,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2017-Q2,,1.02361165732179,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2017-Q3,,1.03631606571966,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2017-Q4,,0.925779451171181,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2018-Q1,,1.06768076016666,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2018-Q2,,1.01743224959239,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2018-Q3,,1.06077812228436,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2018-Q4,,1.14744615596319,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2019-Q1,,0.872400040279522,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2019-Q2,,0.583849799944457,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2019-Q3,,-0.000166026667043428,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2019-Q4,,0.102036566062517,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2020-Q1,,0.0750531592282384,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1999-Q2,,4.27818665766851,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1999-Q3,,5.0680870595525,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1999-Q4,,5.33956199443238,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q1,,5.62542047335088,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q2,,5.44134247972617,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q3,,5.44346014400601,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2000-Q4,,5.28721667558323,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q1,,4.96397622548848,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q2,,5.17434919305457,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q3,,5.08369389524347,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2001-Q4,,4.78057961835517,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q1,,5.11642088752141,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q2,,5.26040126560031,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q3,,4.76071615440211,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2002-Q4,,4.5480731881848,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q1,,4.12982670427735,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q2,,3.95648723015367,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q3,,4.15947596894966,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2003-Q4,,4.35961430668483,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q1,,4.14030689783828,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q2,,4.32068265410489,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q3,,4.18810546859412,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2004-Q4,,3.83603037116152,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q1,,3.64227949114222,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q2,,3.38137216643401,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q3,,3.23855067220036,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2005-Q4,,3.4023393296794,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1996-Q2,,7.54025415797299,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1996-Q3,,7.31465626082979,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1996-Q4,,6.54559783515736,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1997-Q1,,6.24861448324374,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1997-Q2,,6.24177225228088,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1997-Q3,,5.91631873681188,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1997-Q4,,5.74862324975537,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1998-Q1,,5.26053794398027,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1998-Q2,,5.1042871369011,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1998-Q3,,4.66162978330363,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1998-Q4,,4.28390767461478,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1999-Q1,,4.05280114810372,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1995-Q1,,9.16773692385803,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1995-Q2,,8.69364786405584,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1995-Q3,,8.36061624780492,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1995-Q4,,7.99957886099492,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,1996-Q1,,7.5867783508406,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2020-Q2,,0.18797189350023,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRL,Taux d'intérêt à long-terme des obligations d'état,Q,Trimestrielle,2020-Q3,,-0.0395924349153016,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2010-Q2,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2010-Q3,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2010-Q4,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2011-Q1,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2011-Q2,,0.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2011-Q3,,0.75,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2011-Q4,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2012-Q1,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2012-Q2,,0.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.2),Perspectives Economiques 116,I,EA17,Zone euro (17 pays),IRCB,Taux d'int‚rˆt directeur des banques centrales,Q,Trimestrielle,2012-Q3,,0,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
