DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1995-Q1,75.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1995-Q2,60.11,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1995-Q3,39.59,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1995-Q4,36.67,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1996-Q1,44.34,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1996-Q2,85.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1996-Q3,133.83,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1996-Q4,214.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1997-Q1,179.14,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1997-Q2,67.35,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1997-Q3,2.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1997-Q4,1.49,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1998-Q1,1.90,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1998-Q2,2.23,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1998-Q3,2.67,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1998-Q4,2.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1999-Q1,2.50,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1999-Q2,2.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1999-Q3,2.77,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,1999-Q4,2.51,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2000-Q1,1.61,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2000-Q2,3.43,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2000-Q3,3.28,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2000-Q4,3.28,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2001-Q1,1.90,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2001-Q2,3.69,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2001-Q3,4.49,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2001-Q4,4.46,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2002-Q1,1.11,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2002-Q2,3.39,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2002-Q3,3.39,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2002-Q4,1.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2003-Q1,1.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2003-Q2,2.76,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2003-Q3,1.90,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2003-Q4,2.14,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2004-Q1,1.43,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2004-Q2,2.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2004-Q3,2.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2004-Q4,1.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2005-Q1,1.92,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2005-Q2,2.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2005-Q3,2.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2005-Q4,2.10,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2006-Q1,2.34,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2006-Q2,2.61,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2006-Q3,2.91,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2006-Q4,3.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2007-Q1,3.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2007-Q2,3.89,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2007-Q3,4.14,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2007-Q4,4.51,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2008-Q1,4.81,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2008-Q2,4.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2008-Q3,5.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2008-Q4,5.55,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2009-Q1,3.65,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2009-Q2,2.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2009-Q3,1.58,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2009-Q4,0.52,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2010-Q1,0.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2010-Q2,0.19,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2010-Q3,0.17,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2010-Q4,0.18,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2011-Q1,0.19,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2011-Q2,0.20,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2011-Q3,0.19,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2011-Q4,0.22,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2012-Q1,0.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2012-Q2,0.15,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2012-Q3,0.05,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2012-Q4,0.03,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2013-Q1,0.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2013-Q2,0.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2013-Q3,0.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2013-Q4,0.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2014-Q1,0.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2014-Q2,0.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2014-Q3,0.04,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2014-Q4,0.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Bulgaria,2015-Q1,0.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1993-Q1,9.45,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1993-Q2,13.74,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1993-Q3,9.36,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1993-Q4,5.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1994-Q1,7.48,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1994-Q2,5.90,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1994-Q3,7.83,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1994-Q4,10.39,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1995-Q1,10.21,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1995-Q2,10.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1995-Q3,10.96,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1995-Q4,11.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1996-Q1,10.75,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1996-Q2,11.35,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1996-Q3,12.06,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1996-Q4,12.14,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1997-Q1,12.46,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1997-Q2,38.78,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1997-Q3,14.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1997-Q4,12.05,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1998-Q1,13.77,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1998-Q2,14.28,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1998-Q3,14.25,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1998-Q4,12.01,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1999-Q1,8.37,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1999-Q2,7.06,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1999-Q3,6.29,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,1999-Q4,5.46,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2000-Q1,5.25,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2000-Q2,5.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2000-Q3,5.27,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2000-Q4,5.24,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2001-Q1,5.12,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2001-Q2,4.94,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2001-Q3,4.96,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2001-Q4,4.90,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2002-Q1,4.35,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2002-Q2,3.89,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2002-Q3,3.22,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2002-Q4,2.84,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2003-Q1,2.57,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2003-Q2,2.49,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2003-Q3,2.09,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2003-Q4,1.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2004-Q1,1.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2004-Q2,2.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2004-Q3,2.25,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2004-Q4,2.49,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2005-Q1,2.31,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2005-Q2,1.83,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2005-Q3,1.75,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2005-Q4,1.89,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2006-Q1,1.99,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2006-Q2,1.98,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2006-Q3,2.02,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2006-Q4,2.39,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2007-Q1,2.48,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2007-Q2,2.44,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2007-Q3,2.89,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2007-Q4,3.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2008-Q1,3.54,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2008-Q2,3.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2008-Q3,3.63,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2008-Q4,2.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2009-Q1,1.94,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2009-Q2,1.66,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2009-Q3,1.47,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2009-Q4,1.25,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2010-Q1,1.03,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2010-Q2,0.88,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2010-Q3,0.81,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2010-Q4,0.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2011-Q1,0.71,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2011-Q2,0.70,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2011-Q3,0.71,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2011-Q4,0.67,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2012-Q1,0.71,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2012-Q2,0.73,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2012-Q3,0.57,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2012-Q4,0.26,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2013-Q1,0.19,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2013-Q2,0.18,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2013-Q3,0.18,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2013-Q4,0.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2014-Q1,0.15,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2014-Q2,0.15,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2014-Q3,0.15,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2014-Q4,0.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Czechia,2015-Q1,0.16,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1997-Q1,3.50650,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1997-Q2,3.46560,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1997-Q3,3.44400,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1997-Q4,3.67300,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1998-Q1,3.70470,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1998-Q2,4.04490,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1998-Q3,4.17380,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1998-Q4,4.50520,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1999-Q1,3.57720,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1999-Q2,2.95640,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1999-Q3,2.84840,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,1999-Q4,3.05300,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2000-Q1,3.41680,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2000-Q2,4.11480,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2000-Q3,4.72040,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2000-Q4,5.21990,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2001-Q1,5.19510,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2001-Q2,5.12460,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2001-Q3,4.76090,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2001-Q4,3.72930,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2002-Q1,3.54510,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2002-Q2,3.51160,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2002-Q3,3.51180,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2002-Q4,3.37730,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2003-Q1,2.96400,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2003-Q2,2.56240,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2003-Q3,2.13220,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2003-Q4,2.13450,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2004-Q1,2.16020,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2004-Q2,2.17310,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2004-Q3,2.14500,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2004-Q4,2.15140,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2005-Q1,2.13030,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2005-Q2,2.15560,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2005-Q3,2.14770,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2005-Q4,2.17530,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2006-Q1,2.42370,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2006-Q2,2.76930,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2006-Q3,3.05090,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2006-Q4,3.52790,,
ESTAT:IRT_ST_Q(1.0),08/01/25 11:00:00,Quarterly,Day-to-day rate,Denmark,2007-Q1,3.75460,,
